"business_id","address","categories","coordinates","insertedAtTimestamp","name","number_of_reviews","rating","zip_code"
"UJDb0M1eF4KkxJdCTh67cw","610 Lexington Ave","French","{""latitude"":{""N"":""40.7582033""},""longitude"":{""N"":""-73.9713074""}}","2021-10-12 15:11:26","Shun","4","4","10022"
"kmcgUxWhwlbmC-FAMTEF2g","1695 2nd Ave","French","{""latitude"":{""N"":""40.77916""},""longitude"":{""N"":""-73.95104""}}","2021-10-12 15:08:52","Cafe d’Alsace","4","4","10128"
"npWACY8WDDyYhMt0s3YFwQ","100 Riverside Blvd","French","{""latitude"":{""N"":""40.7757""},""longitude"":{""N"":""-73.98948""}}","2021-10-12 15:12:23","Vin Sur Vingt","4","4","10069"
"ZjU9qd-RR55cEEKufmdN5Q","112 E 11th St","French","{""latitude"":{""N"":""40.7316""},""longitude"":{""N"":""-73.98951""}}","2021-10-12 15:08:58","Cathédrale Restaurant","4","4","10003"
"TNymQn5Fb0GobRGbax1vRQ","252 W 46th St","French","{""latitude"":{""N"":""40.75926""},""longitude"":{""N"":""-73.98729""}}","2021-10-12 15:14:26","Pergola Des Artistes","3.5","3.5","10036"
"sBL7J7s4Rnul40-MB0hXbA","2 E 61st St","French","{""latitude"":{""N"":""40.7652523152915""},""longitude"":{""N"":""-73.9719824881672""}}","2021-10-12 15:11:30","Perrine","4","4","10065"
"mjGdtrh0tX7I91GM9dlMNg","185 Sullivan St","French","{""latitude"":{""N"":""40.7283483""},""longitude"":{""N"":""-74.0006612""}}","2021-10-12 15:11:25","MIMI","4","4","10012"
"1DfbZ0VsSCg9g1KILmnvzQ","10 Columbus Cir","French","{""latitude"":{""N"":""40.7681528889558""},""longitude"":{""N"":""-73.9827629623657""}}","2021-10-12 15:11:31","Per Se","4.5","4.5","10019"
"EaNRl3vlDOsNF-gkCR5mBA","416 Amsterdam Ave","French","{""latitude"":{""N"":""40.7838""},""longitude"":{""N"":""-73.97806""}}","2021-10-12 15:08:58","La Sirène-UWS","4","4","10024"
"mCxVAHNCDmWQw7ONts8PSw","721 Main St","French","{""latitude"":{""N"":""40.903654""},""longitude"":{""N"":""-73.789276""}}","2021-10-12 15:14:27","Dubrovnik Restaurant","4","4","10801"
"3qf3FLXxVdX3Wz5F_rTeog","128 Smith St","French","{""latitude"":{""N"":""40.68736766240864""},""longitude"":{""N"":""-73.99028494341295""}}","2021-10-12 15:14:26","Bar Tabac","3.5","3.5","11201"
"ssGhu4n3emZ9kEPVf371IQ","156 10th Ave","French","{""latitude"":{""N"":""40.7454251""},""longitude"":{""N"":""-74.0056084""}}","2021-10-12 15:14:27","Cookshop","4","4","10011"
"nF-EOBd_H1fX50iT1EIVZA","265 E 78th St","French","{""latitude"":{""N"":""40.7728412""},""longitude"":{""N"":""-73.9558687""}}","2021-10-12 15:14:27","Pil Pil","4","4","10075"
"5m-TrbqMNnwJvOd7pAt6OA","511 E 12th St","French","{""latitude"":{""N"":""40.7289298""},""longitude"":{""N"":""-73.980601""}}","2021-10-12 15:08:54","Raclette","4","4","10009"
"g3jNtkQZVZrrC823oBxdtg","380 Lafayette St","French","{""latitude"":{""N"":""40.727617""},""longitude"":{""N"":""-73.993464""}}","2021-10-12 15:14:27","Lafayette Grand Café & Bakery","3.5","3.5","10003"
"qcvGRJT3QedXz7p3_CDmmA","30 E 68th St","French","{""latitude"":{""N"":""40.7689753""},""longitude"":{""N"":""-73.9670732""}}","2021-10-12 15:12:24","Bel Ami","4","4","10065"
"Ih7hLJl-UiGSrBEI3A12gA","19 E 69th St","French","{""latitude"":{""N"":""40.7697443505402""},""longitude"":{""N"":""-73.966497""}}","2021-10-12 15:14:26","Le Charlot","3","3","10021"
"qOomR3AwClOGpV1HdqOTFg","177 Henry St","French","{""latitude"":{""N"":""40.7136187""},""longitude"":{""N"":""-73.9888503""}}","2021-10-12 15:11:31","Les Enfants de Boheme","4.5","4.5","10002"
"8xYvp9j7j8RCRQGsiRRujQ","177 9th Ave","French","{""latitude"":{""N"":""40.745044""},""longitude"":{""N"":""-74.002863""}}","2021-10-12 15:09:02","La Bergamote NYC","4","4","10011"
"kHeakps7Gj8EaImiOYaX8g","188 Orchard St","French","{""latitude"":{""N"":""40.7218274586187""},""longitude"":{""N"":""-73.9879689992204""}}","2021-10-12 15:08:59","Le French Diner","4.5","4.5","10002"
"JUGgD5WXc8eU5MoBKrfSGA","85 10th Ave","French","{""latitude"":{""N"":""40.743052""},""longitude"":{""N"":""-74.007872""}}","2021-10-12 15:11:23","L'Atelier de Joël Robuchon","4.5","4.5","10011"
"PszZvrDqzgPpl6SQuk3K9Q","773 Fulton St","French","{""latitude"":{""N"":""40.68618""},""longitude"":{""N"":""-73.97377""}}","2021-10-12 15:13:30","Endswell Bar & Bistro","4.5","4.5","11217"
"Su-MRJLlxUtjU_-V5viYYA","2340 Broadway","French","{""latitude"":{""N"":""40.7877322""},""longitude"":{""N"":""-73.9767123""}}","2021-10-12 15:12:23","French Roast","3","3","10024"
