"business_id","address","categories","coordinates","insertedAtTimestamp","name","number_of_reviews","rating","zip_code"
"uaFHoq-a5XqxF-bsOK9_Qg","811 8th Ave","Chinese","{""latitude"":{""N"":""40.7616286634162""},""longitude"":{""N"":""-73.98688""}}","2021-10-12 14:17:43","Real Kung Fu Little Steamed Buns Ramen","3.5","3.5","10019"
"IhSVn0TaX8xXb3wcQ-fgcA","118A Eldridge St","Chinese","{""latitude"":{""N"":""40.71839""},""longitude"":{""N"":""-73.9917399""}}","2021-10-12 14:19:20","Vanessa's Dumpling House","4","4","10002"
"FXhSEZfIqjMZh4hR0_8jMQ","360 W 42nd Street","Chinese","{""latitude"":{""N"":""40.7582902125633""},""longitude"":{""N"":""-73.9925113993899""}}","2021-10-12 14:15:56","China Xiang 中国湘","4","4","10036"
"HDoJIH-qW9FqJ5WB-bKTqA","1109 Lexington Ave","Chinese","{""latitude"":{""N"":""40.7738""},""longitude"":{""N"":""-73.95945""}}","2021-10-12 14:26:56","MIGHTY Bowl","4.5","4.5","10075"
"BtsXojrMtfLRhhFK7rm35A","1007 50th Ave","Chinese","{""latitude"":{""N"":""40.742827""},""longitude"":{""N"":""-73.953575""}}","2021-10-12 14:26:54","Hupo琥珀","4.5","4.5","11101"
"NebgteFykeM1gwiVgPcCHw","3600 Broadway","Chinese","{""latitude"":{""N"":""40.828384""},""longitude"":{""N"":""-73.948674""}}","2021-10-12 14:19:19","The Handpulled Noodle","4","4","10031"
"XaEFFUabnbH8ZF7ccmSAlQ","16 W 8th St","Chinese","{""latitude"":{""N"":""40.73264""},""longitude"":{""N"":""-73.99752""}}","2021-10-12 14:17:44","South Of The Clouds","4","4","10011"
"01m-oqxaCifh0s0eU03bBg","493 2nd Ave","Chinese","{""latitude"":{""N"":""40.74094""},""longitude"":{""N"":""-73.97891""}}","2021-10-12 14:26:56","Asia Express","3","3","10016"
"4UaeyfC4XYi-Dibn053xzQ","610 Amsterdam Ave","Chinese","{""latitude"":{""N"":""40.80019842750732""},""longitude"":{""N"":""-73.96613205041436""}}","2021-10-12 14:25:58","Uncle Luoyang","5","5","10024"
"oJjMYhA6z1_BVaQpSdyl8g","353 Grand St","Chinese","{""latitude"":{""N"":""40.7167""},""longitude"":{""N"":""-73.98945""}}","2021-10-12 14:25:58","Golden Forest","4","4","10002"
"nI1UYDCYUTt23TpGxqnLKg","75 9th Ave","Chinese","{""latitude"":{""N"":""40.7422762672197""},""longitude"":{""N"":""-74.0048000961542""}}","2021-10-12 14:17:42","Buddakan","4","4","10011"
"k8GFfCXO2FIIJIo0ICYSRA","106 Greenwich St","Chinese","{""latitude"":{""N"":""40.70854""},""longitude"":{""N"":""-74.01367""}}","2021-10-12 14:26:06","Bao Bao Cafe","4","4","10006"
"wzmeaMTm5cZ1JCjep7iQeA","219 E 23rd St","Chinese","{""latitude"":{""N"":""40.73852""},""longitude"":{""N"":""-73.98201""}}","2021-10-12 14:26:56","ZLS BBQ","4","4","10010"
"Qgv2vyUV-DwK8YwrhU-jtw","128 W 36th St","Chinese","{""latitude"":{""N"":""40.7517141867087""},""longitude"":{""N"":""-73.9883603449123""}}","2021-10-12 14:17:44","Lan Sheng Restaurant","4","4","10018"
"4FD0TAxe70nb3ngk3sXF9Q","152 2nd Ave","Chinese","{""latitude"":{""N"":""40.7293403""},""longitude"":{""N"":""-73.9866071""}}","2021-10-12 14:15:56","Uluh","4.5","4.5","10003"
"KUW8hx5kinOT_XJj3ttCDQ","1069 1st Ave","Chinese","{""latitude"":{""N"":""40.75932""},""longitude"":{""N"":""-73.96254""}}","2021-10-12 14:26:54","Go Noodle Nine Moon","3.5","3.5","10022"
"A-ert0jDRBfku9ogyW_mEg","150 E 50th St","Chinese","{""latitude"":{""N"":""40.7558937072754""},""longitude"":{""N"":""-73.9715347290039""}}","2021-10-12 14:15:57","Spice Symphony","4.5","4.5","10022"
"nzqNfNXjtB6bxp-UN7xXkA","214 W 39th Street Retail 101","Chinese","{""latitude"":{""N"":""40.75432""},""longitude"":{""N"":""-73.989333""}}","2021-10-12 14:26:57","Bao Bao Cafe","4.5","4.5","10018"
"X4hEgOBOLTYFhlWO-gAFxQ","228 Thompson St","Chinese","{""latitude"":{""N"":""40.72929""},""longitude"":{""N"":""-73.99882""}}","2021-10-12 14:17:45","Tipsy Shanghai","4","4","10012"
"Sj2StOWkhHIPE6_sS5RMCQ","10 E 38th St","Chinese","{""latitude"":{""N"":""40.75041""},""longitude"":{""N"":""-73.98199""}}","2021-10-12 14:26:55","Evergreen On 38","3.5","3.5","10016"
"SyvC0s3y0ZrtnLbwnvw7tw","85 4th Ave","Chinese","{""latitude"":{""N"":""40.731338""},""longitude"":{""N"":""-73.990145""}}","2021-10-12 14:19:20","Tim Ho Wan","3.5","3.5","10003"
"dDXtga5Kgo5B1twdezcZJA","108 W 14th St","Chinese","{""latitude"":{""N"":""40.7377213477598""},""longitude"":{""N"":""-73.9974148512518""}}","2021-10-12 14:17:45","Auntie Guan's Kitchen 108","3.5","3.5","10011"
"wo7-TKh4B37RTBjPNtkp7w","166 15th St","Chinese","{""latitude"":{""N"":""40.7323552298113""},""longitude"":{""N"":""-74.039612951068""}}","2021-10-12 14:25:59","Chengdu1","3.5","3.5","07310"
"H87c1gVVCKneyI0LxaDFxQ","4405 Hunter St","Chinese","{""latitude"":{""N"":""40.7474918""},""longitude"":{""N"":""-73.9433018""}}","2021-10-12 14:26:56","Corgi Jianbing","5","5","11101"
"L9N9O2u_M9Daby9_myK4Yg","4059 High Line","Chinese","{""latitude"":{""N"":""40.7480714928872""},""longitude"":{""N"":""-74.004706248683""}}","2021-10-12 14:19:20","Mao’s Bao","3.5","3.5","10011"
"croh2zWlbPyCQTNS11klcg","258 W 44th St","Chinese","{""latitude"":{""N"":""40.7581711239604""},""longitude"":{""N"":""-73.9883149042726""}}","2021-10-12 14:17:45","China River 川聚院","4","4","10036"
"8cyRl5HIQzbkYD7orq223g","4720 Center Blvd","Chinese","{""latitude"":{""N"":""40.74599336793073""},""longitude"":{""N"":""-73.957094""}}","2021-10-12 14:25:57","SHI","3.5","3.5","11109"
"Bwj7nzWphGV6FaZ_ygTSOg","969 Amsterdam Ave","Chinese","{""latitude"":{""N"":""40.80133""},""longitude"":{""N"":""-73.96466""}}","2021-10-12 14:25:57","Happy Hot Hunan","3.5","3.5","10025"
"shwaY4v3fx9tjalvHVIBxQ","144 W 37th St","Chinese","{""latitude"":{""N"":""40.75246221952214""},""longitude"":{""N"":""-73.98871967056284""}}","2021-10-12 14:19:19","Tengri Tagh Uyghur Cuisine","4.5","4.5","10018"
"KSleHGTG1yL1E7OEFFPoNQ","58 E 8th St","Chinese","{""latitude"":{""N"":""40.73089""},""longitude"":{""N"":""-73.99343""}}","2021-10-12 14:16:04","LaoMa Spicy","4","4","10003"
"ptWTdgSzSpH-0LD24QIH-w","500 W 33rd St","Chinese","{""latitude"":{""N"":""40.753754""},""longitude"":{""N"":""-74.001388""}}","2021-10-12 14:26:55","Wild Ink","4","4","10001"
"sQw7aEos_0FmO0UFtrJokg","270 Bleeker St","Chinese","{""latitude"":{""N"":""40.73138""},""longitude"":{""N"":""-74.00319""}}","2021-10-12 14:15:57","Clay Pot - West Village","4.5","4.5","10014"
"6kCo3xb87Sc3Aa5ZSWzNnw","610 8th Ave","Chinese","{""latitude"":{""N"":""40.7555654203146""},""longitude"":{""N"":""-73.9907654374838""}}","2021-10-12 14:19:20","Kung Fu Kitchen","3.5","3.5","10018"
"PGeL1b4xNJggpZsHEGoxjg","121 Hudson St","Chinese","{""latitude"":{""N"":""40.7201045""},""longitude"":{""N"":""-74.0087721""}}","2021-10-12 14:26:56","Mr Chow","3","3","10013"
"ojbH3wnRu050hRhkmoxRiA","215 W 85th St","Chinese","{""latitude"":{""N"":""40.78752""},""longitude"":{""N"":""-73.97647""}}","2021-10-12 14:15:56","Han Dynasty","4","4","10024"
"sBCJYLPNJuagg-aJ3Y_ozQ","19 St Marks Pl","Chinese","{""latitude"":{""N"":""40.72925""},""longitude"":{""N"":""-73.9886""}}","2021-10-12 14:19:19","Cheli","4","4","10003"
"wDuf4Qz9qsC62amLZgWNJQ","550 3rd Ave","Chinese","{""latitude"":{""N"":""40.74744""},""longitude"":{""N"":""-73.97728""}}","2021-10-12 14:15:56","Little Alley","4","4","10016"
"ynIx549QFj29o84y1RSGyw","61 Lexington Ave","Chinese","{""latitude"":{""N"":""40.740829""},""longitude"":{""N"":""-73.983474""}}","2021-10-12 14:19:19","Bao Bao Cafe","4","4","10010"
"s25mujxKWphsyFm0Ji1xYA","324 E 57th St","Chinese","{""latitude"":{""N"":""40.7588502019644""},""longitude"":{""N"":""-73.9643376320601""}}","2021-10-12 14:17:44","Mr Chow","3","3","10022"
"NXg-oNpx0GYNiErdHb8L5A","160 E 23rd St","Chinese","{""latitude"":{""N"":""40.7388534""},""longitude"":{""N"":""-73.98367370212858""}}","2021-10-12 14:19:19","Awesum Dimsum","4.5","4.5","10010"
"Dqp5Itsj9dN0Ewz8Gm853g","355 W 16th St","Chinese","{""latitude"":{""N"":""40.74213""},""longitude"":{""N"":""-74.0038""}}","2021-10-12 14:19:21","Philippe Downtown","4","4","10011"
"UNyGz06_7RendbswIyNYtA","465 6th Ave","Chinese","{""latitude"":{""N"":""40.73558""},""longitude"":{""N"":""-73.99843""}}","2021-10-12 14:26:56","Shu Han Ju","3.5","3.5","10011"
"gcEMZjjqy5Ucnv_5Pv-q1g","648 9th Ave","Chinese","{""latitude"":{""N"":""40.760537""},""longitude"":{""N"":""-73.990782""}}","2021-10-12 14:16:04","Tasty Hand Pulled Noodles II","4","4","10036"
"itH4GH2Mw2D5n5kkQAtMog","2 W 32nd St","Chinese","{""latitude"":{""N"":""40.74721""},""longitude"":{""N"":""-73.986192""}}","2021-10-12 14:26:55","Abiko Curry","4","4","10001"
"NN3mOWF5e_pnR1ArqM2bHQ","647 9th Ave","Chinese","{""latitude"":{""N"":""40.7606544""},""longitude"":{""N"":""-73.991332""}}","2021-10-12 14:19:19","OBAO","4","4","10036"
"l1nX-f46dmOEmYPoiuLSaw","236 E 53rd St","Chinese","{""latitude"":{""N"":""40.756912""},""longitude"":{""N"":""-73.968109""}}","2021-10-12 14:15:56","Peking Duck House","3.5","3.5","10022"
"6tASYtO9zOrXr8-LPnAToQ","45 W 39th St","Chinese","{""latitude"":{""N"":""40.75274""},""longitude"":{""N"":""-73.98445""}}","2021-10-12 14:15:56","Zest Szechuan","4","4","10018"
"Lp8vAE5nHSt5zbu-lSGK8A","16 Mott St","Chinese","{""latitude"":{""N"":""40.71426""},""longitude"":{""N"":""-73.99849""}}","2021-10-12 14:26:56","Hop Lee Restaurant","4","4","10013"
"kueEZRLEaNVo6Cow3hf56Q","170 Bleecker St","Chinese","{""latitude"":{""N"":""40.72867""},""longitude"":{""N"":""-74.0007""}}","2021-10-12 14:19:19","Nice Day Chinese","4.5","4.5","10012"
"0d9H27ztGyGHMENp2afAqA","26-19 Jackson Ave","Chinese","{""latitude"":{""N"":""40.7475637""},""longitude"":{""N"":""-73.9417967""}}","2021-10-12 14:26:07","Xi'an Famous Foods","4","4","11101"
"GGRMY-twaqZf_NIAprBJkg","135 W 41st St","Chinese","{""latitude"":{""N"":""40.754886""},""longitude"":{""N"":""-73.985688""}}","2021-10-12 14:26:55","Junzi Kitchen","4","4","10036"
"kxv4jD_qXRPVrV0oPR7isQ","2656 Broadway","Chinese","{""latitude"":{""N"":""40.79759""},""longitude"":{""N"":""-73.9693099""}}","2021-10-12 14:25:58","Yu Kitchen","4","4","10025"
"DpfE0gPBXj-aj2pnEh4E2Q","145 Borinquen Pl","Chinese","{""latitude"":{""N"":""40.7107868""},""longitude"":{""N"":""-73.9542168""}}","2021-10-12 14:25:57","Wei Williamsburg","4","4","11211"
"WRRs3smfm6rHP5k4Slzr3w","139 E 45th St","Chinese","{""latitude"":{""N"":""40.7533111572266""},""longitude"":{""N"":""-73.9739227294922""}}","2021-10-12 14:19:21","Hop Won Restaurant","3","3","10017"
"8ZBbl3VN-cu6PFOL0D7-8A","339 Lexington Ave New York Ny","Chinese","{""latitude"":{""N"":""40.749688""},""longitude"":{""N"":""-73.977171""}}","2021-10-12 14:15:57","Hunan Village","4.5","4.5","10016"
"fa5a7jksUak7yleWLWMigg","261 Canal St","Chinese","{""latitude"":{""N"":""40.7190194496717""},""longitude"":{""N"":""-74.0008207038045""}}","2021-10-12 14:26:53","Joe’s Steam Rice Roll","4","4","10013"
"zdB4nA0Xpyxhi5oIt6wVng","555 5th Ave","Chinese","{""latitude"":{""N"":""40.7558""},""longitude"":{""N"":""-73.97874""}}","2021-10-12 14:26:56","JoJu","4.5","4.5","10017"
"xLJnT-pB4VECJzmUf1Whpg","90 Clinton St","Chinese","{""latitude"":{""N"":""40.718271""},""longitude"":{""N"":""-73.985209""}}","2021-10-12 14:19:19","3 Times","4.5","4.5","10002"
"QjXjUpyYlopIN_JK6A_s-w","309 Amsterdam Ave","Chinese","{""latitude"":{""N"":""40.7801418544804""},""longitude"":{""N"":""-73.98022""}}","2021-10-12 14:19:21","Mimi Cheng’s Dumplings","4","4","10023"
"a93NwZxjkPQydJxR42oPyg","929 Amsterdam Ave","Chinese","{""latitude"":{""N"":""40.800127673827""},""longitude"":{""N"":""-73.9657538384199""}}","2021-10-12 14:17:43","Grain House","4","4","10025"
"DNSFvZtdsqkaidmFSpm-Jw","251 W 55th St","Chinese","{""latitude"":{""N"":""40.76526""},""longitude"":{""N"":""-73.9832""}}","2021-10-12 14:19:20","Soba Noodle Azuma","4","4","10019"
"oowNI_aUmGEFa_VW8BFgRg","1378 3rd Ave","Chinese","{""latitude"":{""N"":""40.773951""},""longitude"":{""N"":""-73.957927""}}","2021-10-12 14:15:56","Tri Dim Shanghai","4","4","10075"
"UK1oGbr8GU2rufpnJR4-HQ","7 E 48th St","Chinese","{""latitude"":{""N"":""40.75723""},""longitude"":{""N"":""-73.97702""}}","2021-10-12 14:15:54","Joe's Home of Soup Dumplings","4.5","4.5","10017"
"vQe7_ZW_jBSWKtgSiXGIOA","1550 Lemoine Ave","Chinese","{""latitude"":{""N"":""40.84757""},""longitude"":{""N"":""-73.9706099""}}","2021-10-12 14:19:20","Soup Dumpling Plus","4.5","4.5","07024"
"rBUTVjRs5CcEMe3dfVRZJQ","110 E 7th St","Chinese","{""latitude"":{""N"":""40.72634""},""longitude"":{""N"":""-73.98478""}}","2021-10-12 14:19:19","Ho Foods","4","4","10009"
"rYw5rQbWRX9buZHZbxqWdA","100 Allen St","Chinese","{""latitude"":{""N"":""40.7187""},""longitude"":{""N"":""-73.99031""}}","2021-10-12 14:17:58","Congee Village","3.5","3.5","10002"
"Q1TpfbuPwKPFrNFyu-u2_g","1 Dekalb Ave","Chinese","{""latitude"":{""N"":""40.6911319610036""},""longitude"":{""N"":""-73.9825977757573""}}","2021-10-12 14:25:58","Han Dynasty","4","4","11201"
"M-odQWSEfsR2mVEw7nKG-g","199 Grand St","Chinese","{""latitude"":{""N"":""40.7190148""},""longitude"":{""N"":""-73.9968228""}}","2021-10-12 14:17:43","Nyonya","4","4","10013"
"jc7lVTvmYMIK5RNpENtS6w","23 St Marks Pl","Chinese","{""latitude"":{""N"":""40.72911""},""longitude"":{""N"":""-73.98858""}}","2021-10-12 14:16:04","Szechuan Mountain House","4.5","4.5","10003"
"8plXW6ZQI1awPu1scms3jQ","138 W 46th St","Chinese","{""latitude"":{""N"":""40.757888""},""longitude"":{""N"":""-73.984006""}}","2021-10-12 14:15:56","Silky Kitchen","4.5","4.5","10036"
"7ZQSMqWzvXMSetXnii2fBg","165 W 23rd St","Chinese","{""latitude"":{""N"":""40.7440494396358""},""longitude"":{""N"":""-73.995028194335""}}","2021-10-12 14:17:43","Excellent Dumpling House","4","4","10011"
"EmJ7rfmv2y6lQZxgA8U__g","24 W 56th St","Chinese","{""latitude"":{""N"":""40.76278""},""longitude"":{""N"":""-73.97589""}}","2021-10-12 14:15:54","Red Peony Chinese Cuisine","4.5","4.5","10019"
"cGSLzPA_SCWrN3cyT86Nhw","1268 Amsterdam Ave","Chinese","{""latitude"":{""N"":""40.81106""},""longitude"":{""N"":""-73.95818""}}","2021-10-12 14:19:21","Dun Huang - Upper West","3.5","3.5","10027"
"3oB2_2vpeIyxJt1GvlcZBA","7 W 20th St","Chinese","{""latitude"":{""N"":""40.74014""},""longitude"":{""N"":""-73.99178""}}","2021-10-12 14:16:04","Baodega","4","4","10011"
"xq0cX_DgxiJMXwhmEl9kUA","59 West 37th St","Chinese","{""latitude"":{""N"":""40.75157""},""longitude"":{""N"":""-73.98584""}}","2021-10-12 14:15:55","Café China","4","4","10018"
"qVBvZIgDcwSFsENWD1nWKQ","38 Water St","Chinese","{""latitude"":{""N"":""40.70332""},""longitude"":{""N"":""-74.01065""}}","2021-10-12 14:25:59","3 Times","4.5","4.5","10004"
"LztkKM-lvRraBbS9TVXzcg","150 Mott St","Chinese","{""latitude"":{""N"":""40.7193132739237""},""longitude"":{""N"":""-73.9962630421457""}}","2021-10-12 14:26:55","Yiwanmen","4","4","10013"
"rJ4N10Nbh-GM49qOSGFoAw","164 Pearl St","Chinese","{""latitude"":{""N"":""40.70591""},""longitude"":{""N"":""-74.00747""}}","2021-10-12 14:26:06","Old Xi'an","4","4","10005"
"95bPhynOQ4bHoUqJJv6UEQ","126 MacDougal St","Chinese","{""latitude"":{""N"":""40.73003""},""longitude"":{""N"":""-74.00034""}}","2021-10-12 14:19:20","Crop Circle","4.5","4.5","10012"
"uiQ6p_3biJD5S4PrF58t_g","21 W 39th St","Chinese","{""latitude"":{""N"":""40.75226727202543""},""longitude"":{""N"":""-73.9836107151638""}}","2021-10-12 14:17:44","Szechuan Gourmet","3.5","3.5","10018"
"hdiQrGDT8enOzpxaipBzNA","223 1st Ave","Chinese","{""latitude"":{""N"":""40.7309882""},""longitude"":{""N"":""-73.983084""}}","2021-10-12 14:26:07","Mee Noodle Shop & Grill","3","3","10003"
"'--SoNTeCXFUx56no0OgibQ","84 E 10th St","Chinese","{""latitude"":{""N"":""40.730861""},""longitude"":{""N"":""-73.989941""}}","2021-10-12 14:17:45","Bites of Xi'an","4.5","4.5","10003"
"2wVirrAVg3ltAFHoHeXHMQ","59 2nd Ave","Chinese","{""latitude"":{""N"":""40.7259""},""longitude"":{""N"":""-73.98986""}}","2021-10-12 14:19:21","Dim Sum Palace","4.5","4.5","10003"
"8Oo2AtQEPDfxIOnA8wfXoQ","26 Saint Marks Pl","Chinese","{""latitude"":{""N"":""40.72877""},""longitude"":{""N"":""-73.98873""}}","2021-10-12 14:15:57","886","4","4","10003"
"62Kedrco374IuZ_OFb0BxA","818 Broadway","Chinese","{""latitude"":{""N"":""40.73285""},""longitude"":{""N"":""-73.99104""}}","2021-10-12 14:17:43","3 Times","4","4","10003"
"BPErPpKSNluwcjbKRgze3w","328 E 78th St","Chinese","{""latitude"":{""N"":""40.77197""},""longitude"":{""N"":""-73.95452""}}","2021-10-12 14:15:56","Xi'an Famous Foods","4","4","10075"
"SNhDVaf_n7VDZcfry8mYdA","13 St Marks Pl","Chinese","{""latitude"":{""N"":""40.72939""},""longitude"":{""N"":""-73.9889199""}}","2021-10-12 14:17:43","The Bao","4","4","10003"
"nBm-zxAWg_oA8JNtHxPvcw","38 Lexington Ave","Chinese","{""latitude"":{""N"":""40.74017""},""longitude"":{""N"":""-73.98452""}}","2021-10-12 14:19:20","Di Di Dumpling","4","4","10010"
"Vzx-7-jSEBz2g8NuGVhHvQ","33 E 60th St","Chinese","{""latitude"":{""N"":""40.76409""},""longitude"":{""N"":""-73.97039""}}","2021-10-12 14:17:43","Philippe By Philippe Chow","3.5","3.5","10065"
"vZgJyMZlpSSS_Y-duxd4_A","20 Skillman Ave","Chinese","{""latitude"":{""N"":""40.71512""},""longitude"":{""N"":""-73.95097""}}","2021-10-12 14:19:20","Kings Co Imperial","4","4","11211"
"3ESDUFulPVoMJdsqPQGm0A","423 9th Ave","Chinese","{""latitude"":{""N"":""40.753277148143""},""longitude"":{""N"":""-73.996643608314""}}","2021-10-12 14:26:54","Golden City Chinese Restaurant","3.5","3.5","10001"
"E1QQuFMX7DAEt8jV4attkA","18 W 25th St","Chinese","{""latitude"":{""N"":""40.743278""},""longitude"":{""N"":""-73.9901113411045""}}","2021-10-12 14:26:55","Taste Good","3.5","3.5","10010"
"Puyzn1gagH9TsJz7EBJs3g","145 1st Ave","Chinese","{""latitude"":{""N"":""40.72821421354205""},""longitude"":{""N"":""-73.98516918819301""}}","2021-10-12 14:17:45","Baji Baji","4.5","4.5","10003"
"B87c3bE_u53yNYO1cmHSIw","2651 Broadway","Chinese","{""latitude"":{""N"":""40.797859""},""longitude"":{""N"":""-73.969948""}}","2021-10-12 14:25:58","Flor de Mayo","4","4","10025"
"Bb0h5Rs8ugSM2CjulRhfBw","328 E 6th St","Chinese","{""latitude"":{""N"":""40.72674""},""longitude"":{""N"":""-73.98722""}}","2021-10-12 14:17:44","Spicy Moon East Village","4.5","4.5","10003"
"LDScBEu3splSQlhGBEH2hg","570 Lexington Ave","Chinese","{""latitude"":{""N"":""40.7569200941962""},""longitude"":{""N"":""-73.9723208919168""}}","2021-10-12 14:19:19","Bao by Kaya","4","4","10022"
"_WXa2M3gz2Mi0ys3s88nDw","3141 Broadway","Chinese","{""latitude"":{""N"":""40.81403""},""longitude"":{""N"":""-73.95983""}}","2021-10-12 14:19:20","La Salle Dumpling Room","4","4","10027"
"BNaveJmi-OUGKG9sRfrIhA","48 W 48th St","Chinese","{""latitude"":{""N"":""40.75809""},""longitude"":{""N"":""-73.98026""}}","2021-10-12 14:15:54","Mr. Sun","4.5","4.5","10036"
"9HD5HQiTkURkx5i7hL92EA","68 W 3rd St","Chinese","{""latitude"":{""N"":""40.729318""},""longitude"":{""N"":""-73.99832""}}","2021-10-12 14:17:45","Spicy Moon West Village","5","5","10012"
"EN9_LsFpY44Hkzcnu0jfIg","381 3rd Ave","Chinese","{""latitude"":{""N"":""40.74148""},""longitude"":{""N"":""-73.98087""}}","2021-10-12 14:25:59","Dynasty Dim Sum","4","4","10016"
"O1fUmxt3kbV-rnyjBtzAfw","1439 2nd Ave","Chinese","{""latitude"":{""N"":""40.77078""},""longitude"":{""N"":""-73.95727""}}","2021-10-12 14:26:55","THEP Thai Restaurant","4.5","4.5","10021"
"pCfGgX0WxGASGM4-Yhr2Pw","343 W 14th St","Chinese","{""latitude"":{""N"":""40.7406999""},""longitude"":{""N"":""-74.00436""}}","2021-10-12 14:15:57","Hao Noodle Chelsea","4.5","4.5","10014"
"53lgp8fFEuK3Yo7yeXc89A","610 9th Ave","Chinese","{""latitude"":{""N"":""40.75935""},""longitude"":{""N"":""-73.99175""}}","2021-10-12 14:17:42","Tim Ho Wan - Hell's Kitchen","3.5","3.5","10036"
"scTDvJ2M2jDbb1ntVeIyxA","401 6th Ave","Chinese","{""latitude"":{""N"":""40.7334863190479""},""longitude"":{""N"":""-73.9998929006093""}}","2021-10-12 14:17:44","Hao Noodle - West Village","4","4","10014"
"0cQcKV7eCOhw7OnflOzr9w","568 Main St","Chinese","{""latitude"":{""N"":""40.762592""},""longitude"":{""N"":""-73.949215""}}","2021-10-12 14:25:59","Zhongzhong Noodles - Roosevelt Island","4.5","4.5","10044"
"rPTX2J5KGDkN1QhPD-QOvg","318 Livingston St","Chinese","{""latitude"":{""N"":""40.68807""},""longitude"":{""N"":""-73.98199""}}","2021-10-12 14:17:46","Bites of Xi'an","4.5","4.5","11217"
"DmTz35KvxO20mH-pJxLNpg","96 8th Ave","Chinese","{""latitude"":{""N"":""40.740203""},""longitude"":{""N"":""-74.001963""}}","2021-10-12 14:17:44","Xi'an Famous Foods","4.5","4.5","10011"
"7hh2eP4HVkyjtpcqeITk3Q","2705 Broadway","Chinese","{""latitude"":{""N"":""40.79942""},""longitude"":{""N"":""-73.96868""}}","2021-10-12 14:17:54","Ollie's Noodle Shop & Grille","3","3","10025"
"2rSmA4IK51QAQj60YGvjnw","44-20 48th Ave","Chinese","{""latitude"":{""N"":""40.7393524""},""longitude"":{""N"":""-73.9210213""}}","2021-10-12 14:19:21","New Asian Cuisine","3.5","3.5","11377"
"Ej-hrhc8HFWfijN4X5akOg","33 W 33rd St","Chinese","{""latitude"":{""N"":""40.7486498128575""},""longitude"":{""N"":""-73.98684828079797""}}","2021-10-12 14:19:21","Dim Sum Palace","4","4","10001"
"kBZggrnSP1kcUMnsnfkTaQ","39-16 Prince St","Chinese","{""latitude"":{""N"":""40.75924""},""longitude"":{""N"":""-73.8326""}}","2021-10-12 14:19:19","Nan Xiang Xiao Long Bao","4","4","11354"
"jwKPVep2qZYBUA6SLLQPvg","127 W 72nd St","Chinese","{""latitude"":{""N"":""40.77796""},""longitude"":{""N"":""-73.9796901""}}","2021-10-12 14:19:19","Legend 72","3.5","3.5","10023"
"6dVXDdgzDEVt4DvHzpWo9w","65 W 55th St","Chinese","{""latitude"":{""N"":""40.762849""},""longitude"":{""N"":""-73.977189""}}","2021-10-12 14:19:20","Tang Pavilion","3.5","3.5","10019"
"8ig0yf0003DAp4YOGTlbVg","68 Forsyth St","Chinese","{""latitude"":{""N"":""40.71695""},""longitude"":{""N"":""-73.99327""}}","2021-10-12 14:19:20","Spicy Village","4","4","10002"
"jXL7zCeuhZnQVei5rfq7qw","241 E 10th St","Chinese","{""latitude"":{""N"":""40.7289533""},""longitude"":{""N"":""-73.9845""}}","2021-10-12 14:25:58","The Braised Shop","4","4","10003"
"LXmlfAmrGA3NfvYSfxIVvQ","42-02 30th Ave","Chinese","{""latitude"":{""N"":""40.7629662660109""},""longitude"":{""N"":""-73.913354203105""}}","2021-10-12 14:26:55","Ma LaLa","4","4","11103"
"IjRxYyr41Yl1fGhIrss1vg","125 E 39th St","Chinese","{""latitude"":{""N"":""40.7498614""},""longitude"":{""N"":""-73.9777215""}}","2021-10-12 14:26:54","Kokage","4","4","10016"
"wyjtGsW5NeVDknGQWnIPAQ","100 W 55th St","Chinese","{""latitude"":{""N"":""40.7629""},""longitude"":{""N"":""-73.9781574""}}","2021-10-12 14:19:20","wagamama - midtown","4","4","10019"
"1dFOF1HPaThSCsdiqR7DrA","204E 58th St","Chinese","{""latitude"":{""N"":""40.76063""},""longitude"":{""N"":""-73.96664""}}","2021-10-12 14:15:57","Land of Plenty","3.5","3.5","10022"
"YoGcGxo9JxE7NtmMtPaNng","4218 43rd Ave","Chinese","{""latitude"":{""N"":""40.745129""},""longitude"":{""N"":""-73.921549""}}","2021-10-12 14:26:56","Golden Wok","3","3","11104"
